symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
MIDCAP,EQ,2024-10-03,172.02,172.98,172.98,166.55,168.99,168.57,169.85,68397,116.17,1694, 36898,53.95,173.65,2024-08-22,109.59,2023-10-26
MIDCAPETF,EQ,2024-10-03,22.64,23.01,23.01,21.74,22.19,22.22,22.29,3028936,675.04,19267, 2608207,86.11,23.2,2024-09-18,14.23,2023-10-26
MIDCAPIETF,EQ,2024-10-03,23.03,23.19,23.19,22.42,22.7,22.67,22.7,1368789,310.65,7412, 1069749,78.15,23.7,2024-09-24,14.45,2023-10-26
MIDHANI,EQ,2024-10-03,393.4,391.1,399.0,388.0,391.35,390.75,393.5,353690,1391.76,17416, 151086,42.72,547.5,2024-02-05,345.0,2024-03-13
MIDQ50ADD,EQ,2024-10-03,265.4,265.99,267.99,261.1,266.3,263.37,263.52,4733,12.47,320, 3868,81.72,269.48,2024-09-16,180.8,2023-10-27
MIDSELIETF,EQ,2024-10-03,19.05,19.6,19.6,18.03,18.7,18.77,18.73,733486,137.35,3720, 561068,76.49,20.0,2024-09-16,13.22,2023-12-21
MIDSMALL,EQ,2024-10-03,54.7,54.7,54.7,53.56,53.72,53.73,53.92,404790,218.26,3031, 324445,80.15,57.0,2024-07-15,45.5,2024-06-05
MINDACORP,EQ,2024-10-03,612.6,601.0,607.0,590.0,600.05,601.55,600.0,398380,2390.28,14920, 195060,48.96,652.0,2024-08-26,313.0,2023-10-26
MIRZAINT,EQ,2024-10-03,44.4,44.25,44.36,43.61,43.65,43.82,43.94,187012,82.17,1428, 117254,62.7,63.6,2024-01-19,39.55,2024-06-04
MITCON,EQ,2024-10-03,126.83,126.72,129.0,125.0,127.9,126.56,126.49,4578,5.79,184, 3023,66.03,161.69,2024-06-19,63.02,2023-10-05
MITTAL,EQ,2024-10-03,2.28,2.24,2.24,2.13,2.18,2.15,2.17,3103171,67.3,3453, 2163497,69.72,3.13,2024-02-12,1.39,2024-05-10
MMFL,EQ,2024-10-03,594.15,591.05,595.0,574.05,576.5,580.05,583.2,35095,204.67,3142, 18581,52.94,729.8,2024-07-16,412.5,2023-10-26
MMTC,EQ,2024-10-03,90.04,87.0,89.49,86.1,86.9,86.69,87.66,2204079,1932.17,22247, 958713,43.5,131.8,2024-07-26,49.7,2023-10-30
MNC,EQ,2024-10-03,33.08,33.07,33.45,32.65,33.43,33.32,33.16,54533,18.08,562, 38466,70.54,33.48,2024-09-30,21.5,2023-10-27
MODEFENCE,EQ,2024-10-03,72.64,73.0,73.0,71.13,72.15,71.78,71.78,605628,434.72,6985, 511000,84.38,80.0,2024-08-27,69.51,2024-09-19
MOGSEC,EQ,2024-10-03,57.62,57.1,57.99,57.1,57.99,57.85,57.6,2487,1.43,42, 1807,72.66,59.99,2024-09-19,52.51,2023-10-09
MOHEALTH,EQ,2024-10-03,44.76,44.76,44.98,43.65,44.49,44.12,44.37,71989,31.94,1079, 54892,76.25,46.4,2024-09-16,26.95,2023-10-26
MOIL,EQ,2024-10-03,406.5,400.0,404.5,390.1,392.3,390.95,396.41,978199,3877.69,29046, 394994,40.38,588.0,2024-07-08,207.05,2023-10-09
MOL,EQ,2024-10-03,104.19,103.95,105.43,100.0,100.74,100.43,102.8,1797703,1848.05,14653, 603557,33.57,113.05,2024-09-05,71.4,2024-06-04
MOLDTECH,EQ,2024-10-03,235.82,230.0,234.0,228.2,228.5,229.67,230.85,84322,194.66,2003, 63661,75.5,359.5,2023-10-06,180.0,2024-03-28
MOLDTKPAC,EQ,2024-10-03,766.1,759.95,768.8,752.0,768.15,766.7,760.85,49231,374.57,5670, 33281,67.6,939.7,2024-01-03,714.6,2024-06-04
MOLOWVOL,EQ,2024-10-03,40.61,41.85,41.85,39.52,39.76,39.8,39.91,91498,36.52,471, 89430,97.74,41.48,2024-09-30,27.0,2023-10-31
MOM100,EQ,2024-10-03,64.63,65.6,65.6,63.0,64.28,63.77,63.73,834389,531.79,10429, 632606,75.82,66.45,2024-09-25,40.1,2023-10-30
MOM30IETF,EQ,2024-10-03,38.51,38.51,38.51,37.51,38.38,38.31,37.89,2900593,1098.89,15841, 2378403,82.0,39.0,2024-10-01,22.09,2023-10-26
MOM50,EQ,2024-10-03,264.75,260.61,267.47,259.5,260.85,262.47,261.43,18117,47.36,497, 9115,50.31,281.0,2024-09-30,190.45,2023-10-30
MOMENTUM,EQ,2024-10-03,38.25,38.14,38.43,37.3,38.0,38.13,37.72,293488,110.7,2190, 233708,79.63,39.57,2024-09-30,21.94,2023-10-26
MOMENTUM50,EQ,2024-10-03,64.39,65.48,65.48,62.51,63.95,63.02,63.3,646282,409.07,4636, 585135,90.54,66.0,2024-10-01,62.03,2024-09-30
MOMOMENTUM,EQ,2024-10-03,76.69,76.5,76.57,74.56,76.57,75.62,75.3,360883,271.73,3929, 307539,85.22,77.51,2024-08-30,43.8,2023-10-26
MON100,EQ,2024-10-03,164.47,169.4,169.4,161.71,162.37,162.2,162.24,779345,1264.43,19535, 508246,65.21,175.0,2024-07-12,112.85,2023-10-31
MONARCH,EQ,2024-10-03,401.15,395.0,399.45,376.9,384.6,382.35,386.49,208186,804.61,5630, 111381,53.5,499.0,2024-09-13,162.03,2023-10-03
MONIFTY500,EQ,2024-10-03,24.58,24.72,24.72,23.97,24.45,24.21,24.31,558356,135.74,3741, 502194,89.94,25.0,2024-09-27,16.3,2023-10-26
MONQ50,EQ,2024-10-03,64.1,62.2,64.09,62.2,63.19,63.13,63.23,95753,60.55,1739, 71512,74.68,92.65,2024-07-22,51.5,2023-10-25
MONTECARLO,EQ,2024-10-03,837.0,844.0,870.1,796.2,808.0,809.2,831.78,78679,654.44,4915, 21220,26.97,866.5,2024-09-16,565.0,2024-06-05
MOQUALITY,EQ,2024-10-03,217.22,217.23,218.5,213.0,218.48,214.63,214.56,4032,8.65,218, 3783,93.82,222.7,2024-08-22,130.0,2023-10-26
MOREALTY,EQ,2024-10-03,110.1,111.2,111.2,105.0,106.49,105.88,106.31,808145,859.16,10434, 694244,85.91,115.79,2024-06-18,85.3,2024-03-21
MOREPENLAB,EQ,2024-10-03,87.77,84.87,86.99,83.9,84.85,84.79,85.44,9661929,8255.13,41688, 3204780,33.17,100.9,2024-09-10,31.3,2023-10-26
MOSMALL250,EQ,2024-10-03,18.56,18.91,18.91,17.1,18.5,18.4,18.28,1075068,196.57,6022, 666319,61.98,19.3,2024-08-29,13.0,2024-04-15
MOTHERSON,EQ,2024-10-03,210.75,201.5,208.35,201.5,204.32,203.92,205.27,19956051,40963.54,199861, 9015960,45.18,216.99,2024-09-27,86.8,2023-11-28
MOTILALOFS,EQ,2024-10-03,742.8,729.95,738.6,696.95,715.0,719.75,721.6,1311023,9460.39,66922, 594928,45.38,828.85,2024-09-18,216.3,2023-10-03
MOTISONS,EQ,2024-10-03,317.05,311.95,319.9,304.4,309.2,309.65,311.82,1678122,5232.73,22102, 616947,36.76,329.85,2024-10-01,88.85,2023-12-29
MOTOGENFIN,EQ,2024-10-03,39.43,40.2,40.49,38.15,38.15,39.16,39.58,39354,15.58,1142, 8162,20.74,50.9,2024-01-03,28.75,2023-11-29
MOVALUE,EQ,2024-10-03,110.76,114.1,114.1,107.0,110.45,109.75,109.8,215789,236.93,3460, 128489,59.54,113.61,2024-08-02,60.04,2023-10-26
MPHASIS,EQ,2024-10-03,3015.6,2959.1,3015.6,2905.6,2918.15,2921.0,2961.63,809626,23978.09,46722, 588031,72.63,3187.8,2024-09-17,2069.1,2023-10-26
MPSLTD,EQ,2024-10-03,2081.65,2081.65,2081.65,2037.1,2040.1,2044.7,2052.76,7895,162.07,1613, 4647,58.86,2469.0,2024-08-28,1416.05,2024-02-14
MRF,EQ,2024-10-03,140262.9,138000.0,139894.5,135924.4,136200.0,136104.35,137417.22,7483,10282.93,5529, 2494,33.33,151445.0,2024-02-23,106405.0,2023-10-09
MRPL,EQ,2024-10-03,180.9,180.0,180.6,176.5,177.7,177.8,178.52,1152169,2056.81,22767, 418442,36.32,289.25,2024-02-19,90.5,2023-10-09
MSTCLTD,EQ,2024-10-03,678.5,671.55,673.95,647.45,653.05,654.45,658.8,268666,1769.96,16919, 145332,54.09,1165.0,2024-01-31,410.5,2023-10-09
MSUMI,EQ,2024-10-03,70.18,69.1,69.81,67.87,68.5,68.24,69.02,8052250,5557.35,93539, 5733422,71.2,80.0,2024-06-19,57.85,2023-11-06
MTARTECH,EQ,2024-10-03,1732.15,1725.0,1730.0,1680.0,1691.0,1687.5,1703.7,116642,1987.23,14368, 68735,58.93,2783.85,2023-10-23,1600.0,2024-06-04
MTNL,EQ,2024-10-03,54.65,53.83,57.38,53.15,57.01,56.94,56.82,17710181,10062.49,39354, 5336204,30.13,101.93,2024-07-29,25.25,2023-10-26
MUFIN,EQ,2024-10-03,112.22,110.0,113.51,109.0,111.25,110.49,111.09,46920,52.13,1438, 28590,60.93,274.4,2024-02-08,102.65,2024-06-05
MUFTI,EQ,2024-10-03,199.48,195.0,199.69,193.0,195.5,196.91,196.46,223952,439.99,3862, 137356,61.33,324.8,2023-12-27,145.2,2024-06-04
MUKANDLTD,EQ,2024-10-03,162.31,160.16,167.8,160.16,161.55,162.47,163.87,201484,330.17,2757, 99191,49.23,212.8,2024-01-03,135.0,2024-06-04
MUKKA,EQ,2024-10-03,41.78,40.98,41.2,40.2,40.52,40.45,40.7,1373500,558.97,5763, 997106,72.6,56.56,2024-07-16,30.0,2024-06-04
MULTICAP,EQ,2024-10-03,16.94,16.84,17.0,16.5,16.6,16.6,16.67,463338,77.24,2319, 391770,84.55,17.55,2024-09-27,16.35,2024-09-09
MUNJALAU,EQ,2024-10-03,125.17,122.0,123.99,119.0,119.06,119.53,120.74,461676,557.44,5990, 205213,44.45,138.5,2024-09-09,50.5,2023-10-26
MUNJALSHOW,EQ,2024-10-03,170.24,168.7,169.3,164.1,164.1,165.21,166.87,95928,160.08,1543, 57668,60.12,211.9,2024-02-08,126.4,2023-11-21
MURUDCERA,EQ,2024-10-03,58.67,58.04,58.66,56.5,56.85,56.8,57.38,88527,50.8,1209, 60581,68.43,71.9,2023-10-31,39.95,2024-06-04
MUTHOOTCAP,EQ,2024-10-03,372.5,365.05,401.7,365.05,391.0,387.85,393.31,352414,1386.09,9414, 145814,41.38,460.0,2023-10-11,262.0,2024-03-28
MUTHOOTFIN,EQ,2024-10-03,1955.9,1940.0,1974.5,1931.0,1969.95,1964.05,1959.21,692362,13564.84,53041, 376644,54.4,2078.75,2024-09-13,1182.35,2023-10-09
MUTHOOTMF,EQ,2024-10-03,234.13,229.8,232.99,227.7,228.0,228.54,229.89,152061,349.58,16056, 88542,58.23,281.0,2023-12-26,196.6,2024-03-13
MVGJL,EQ,2024-10-03,270.7,270.0,277.4,261.1,268.75,265.0,269.05,537969,1447.38,8759, 144308,26.82,382.0,2023-11-21,165.0,2024-03-18
NACLIND,EQ,2024-10-03,55.27,55.79,56.6,54.5,54.56,54.66,55.23,91362,50.46,1261, 52963,57.97,85.0,2024-01-11,53.5,2024-08-29
NAGAFERT,EQ,2024-10-03,11.11,10.99,11.26,10.81,10.92,10.89,11.01,1165351,128.31,2843, 728335,62.5,15.85,2024-01-31,8.0,2023-10-26
NAHARCAP,EQ,2024-10-03,316.1,326.85,326.85,307.75,311.55,310.75,313.67,8529,26.75,824, 5436,63.74,374.75,2024-08-29,263.5,2024-06-05
NAHARINDUS,EQ,2024-10-03,149.65,149.0,151.0,144.8,147.49,146.09,147.58,48619,71.75,1419, 27269,56.09,174.5,2024-08-01,108.2,2024-06-04
NAHARSPING,EQ,2024-10-03,301.25,298.5,300.15,289.85,291.15,290.7,294.05,21648,63.66,1354, 14988,69.24,384.5,2024-07-31,225.0,2024-06-04
NAM-INDIA,EQ,2024-10-03,685.25,671.6,678.9,653.5,660.8,659.05,660.2,1081956,7143.03,40863, 756322,69.9,739.45,2024-08-22,318.0,2023-10-03
NATCOPHARM,EQ,2024-10-03,1400.3,1388.0,1399.0,1359.0,1365.0,1362.7,1374.7,681553,9369.32,53056, 426578,62.59,1639.0,2024-09-12,724.2,2023-11-02
NATIONALUM,EQ,2024-10-03,224.23,221.25,225.8,216.93,222.41,222.55,222.05,36035257,80016.11,189271, 8656322,24.02,227.39,2024-10-01,88.6,2023-10-26
NAUKRI,EQ,2024-10-03,8195.95,8099.95,8180.0,8010.65,8136.0,8123.0,8108.31,115577,9371.34,22458, 39977,34.59,8260.35,2024-09-23,3972.05,2023-10-26
NAVA,EQ,2024-10-03,1106.8,1090.0,1097.9,1045.05,1057.0,1052.2,1064.67,278588,2966.05,21306, 161911,58.12,1347.8,2024-09-18,374.1,2023-11-20
NAVINFLUOR,EQ,2024-10-03,3602.4,3566.0,3604.75,3427.05,3450.0,3460.25,3524.85,457118,16112.74,46493, 108029,23.63,3979.45,2023-12-15,2875.95,2024-06-04
NAVINIFTY,EQ,2024-10-03,284.76,289.39,312.62,285.01,312.0,310.55,301.02,6409,19.29,402, 3023,47.17,287.7,2024-10-01,189.0,2023-10-23
NAVKARCORP,EQ,2024-10-03,130.09,129.5,135.0,128.3,130.2,130.7,132.01,517852,683.6,7840, 225436,43.53,164.4,2024-08-26,55.65,2023-10-25
NAVNETEDUL,EQ,2024-10-03,147.39,140.0,145.39,139.0,144.45,143.19,142.55,394151,561.87,4117, 205299,52.09,179.09,2024-08-12,129.0,2024-03-14
NAZARA,EQ,2024-10-03,1001.5,981.5,1017.0,977.1,987.0,983.5,996.95,654396,6524.01,32028, 232998,35.61,1117.0,2024-09-19,591.5,2024-05-27
NBCC,EQ,2024-10-03,180.19,175.1,177.8,152.25,170.74,170.57,172.29,13944079,24024.85,147441, 7525566,53.97,209.75,2024-08-28,56.85,2023-10-04
NCC,EQ,2024-10-03,304.35,300.35,307.8,296.05,300.65,300.95,301.99,3798451,11470.96,78403, 1800906,47.41,364.5,2024-07-31,136.55,2023-10-26
NCLIND,EQ,2024-10-03,213.86,210.12,215.0,208.1,210.8,210.37,211.96,102182,216.59,1907, 63863,62.5,260.0,2024-07-08,180.0,2024-03-13
NDLVENTURE,EQ,2024-10-03,114.19,112.0,118.8,112.0,115.0,116.82,115.94,77192,89.5,2377, 43076,55.8,164.0,2023-12-04,81.35,2024-06-04
NDRAUTO,EQ,2024-10-03,879.75,856.05,924.6,846.05,872.0,886.25,895.06,34863,312.05,3100, 12445,35.7,1039.95,2024-09-25,282.28,2023-10-27
NDTV,EQ,2024-10-03,184.79,183.0,183.7,180.0,182.02,181.12,181.18,226296,410.0,4102, 122598,54.18,307.85,2023-12-06,184.0,2024-10-01
NELCAST,EQ,2024-10-03,136.21,133.1,137.5,132.0,132.9,132.6,134.22,119521,160.43,1948, 72230,60.43,194.3,2023-11-09,116.5,2024-06-04
NELCO,EQ,2024-10-03,1044.8,1022.0,1042.1,996.5,1009.0,1001.2,1012.95,98803,1000.83,6493, 51779,52.41,1335.0,2024-09-05,642.55,2024-06-04
NEOGEN,EQ,2024-10-03,2180.55,2140.0,2228.45,2128.2,2161.95,2164.5,2169.95,63361,1374.9,7008, 24600,38.83,2390.0,2024-09-20,1176.0,2024-03-28
NESCO,EQ,2024-10-03,945.95,933.0,954.35,925.05,930.25,933.1,938.1,50820,476.74,6872, 24915,49.03,1029.9,2024-09-11,616.05,2023-10-26
NESTLEIND,EQ,2024-10-03,2707.05,2685.0,2695.0,2650.35,2678.35,2674.85,2668.95,812365,21681.62,98039, 511486,62.96,2778.0,2024-09-27,2225.52,2023-10-03
NETF,EQ,2024-10-03,275.36,277.99,277.99,270.0,271.58,270.57,272.04,10054,27.35,412, 9599,95.47,282.96,2024-09-30,199.0,2023-10-30
NETWEB,EQ,2024-10-03,2508.7,2433.0,2508.7,2390.0,2402.0,2396.2,2438.87,187935,4583.48,19468, 118156,62.87,2925.0,2024-09-02,738.6,2023-10-26
NETWORK18,EQ,2024-10-03,82.07,80.99,81.5,80.0,80.49,80.35,80.57,1586787,1278.49,14425, 729207,45.95,135.7,2024-01-19,63.3,2023-10-03
NEULANDLAB,EQ,2024-10-03,12508.25,12350.0,12600.0,11900.95,12050.0,11991.55,12212.65,23483,2867.9,7221, 13261,56.47,13630.0,2024-09-27,3611.1,2023-10-26
NEWGEN,EQ,2024-10-03,1318.7,1295.0,1353.4,1267.4,1311.95,1308.6,1296.3,216803,2810.42,23356, 80415,37.09,1548.0,2024-09-26,435.05,2023-10-05
NEXT50,EQ,2024-10-03,785.69,774.15,780.97,763.66,767.43,767.43,769.8,44962,346.12,2380, 39441,87.72,809.34,2024-09-30,431.0,2023-10-26
NEXT50IETF,EQ,2024-10-03,80.29,81.64,81.64,78.25,79.64,78.84,79.14,1694210,1340.74,15908, 1096642,64.73,81.36,2024-09-23,43.75,2023-10-25
NFL,EQ,2024-10-03,127.88,126.12,127.45,124.15,124.85,124.8,125.72,1946984,2447.79,18180, 670797,34.45,169.95,2024-07-23,65.05,2023-10-26
NGIL,EQ,2024-10-03,43.02,42.6,42.79,41.0,41.21,41.49,41.79,55004,22.98,1596, 19828,36.05,59.32,2024-02-02,30.93,2023-10-30
NGLFINE,EQ,2024-10-03,1995.25,1961.1,2035.0,1906.6,1970.0,1983.4,1977.1,3423,67.68,952, 1829,53.43,2823.9,2024-04-25,1728.1,2023-10-26
NH,EQ,2024-10-03,1236.9,1231.0,1239.65,1216.9,1234.0,1231.05,1227.61,230650,2831.49,35446, 138265,59.95,1444.9,2024-02-14,979.95,2023-10-26
NHPC,EQ,2024-10-03,95.05,93.15,94.3,92.77,93.06,92.96,93.51,21158068,19785.9,129895, 11259485,53.22,118.4,2024-07-15,48.4,2023-10-26
NIACL,EQ,2024-10-03,231.9,229.6,231.41,225.1,226.3,225.8,228.02,457144,1042.37,11585, 220297,48.19,324.7,2024-02-09,130.1,2023-10-26
NIBL,EQ,2024-10-03,35.09,34.02,35.5,33.92,34.0,34.14,34.34,24764,8.5,573, 13985,56.47,51.0,2023-12-20,25.75,2023-11-10
NIF100BEES,EQ,2024-10-03,282.73,280.36,287.0,276.15,287.0,282.34,278.44,69593,193.78,2734, 60477,86.9,289.98,2024-09-30,196.0,2023-10-26
NIF100IETF,EQ,2024-10-03,29.72,30.6,30.6,29.0,29.5,29.27,29.25,915302,267.71,5649, 755179,82.51,34.57,2024-08-30,23.18,2023-12-21
NIF10GETF,EQ,2024-10-03,24.13,24.29,24.29,23.71,23.81,23.86,23.99,1746,0.42,40, 1252,71.71,27.3,2024-02-23,21.6,2024-02-15
NIF5GETF,EQ,2024-10-03,58.14,58.07,58.89,57.82,58.05,57.97,58.45,142,0.08,14, 137,96.48,66.14,2024-02-06,53.2,2024-03-04
NIFITETF,EQ,2024-10-03,429.43,422.01,443.0,419.94,424.11,423.34,425.28,2449,10.42,155, 2220,90.65,450.0,2024-09-16,321.68,2024-06-05
NIFMID150,EQ,2024-10-03,224.62,229.15,229.15,219.79,221.2,221.3,221.44,4758,10.54,155, 3522,74.02,228.05,2024-09-27,141.57,2023-10-26
NIFTY1,EQ,2024-10-03,280.76,280.76,280.98,275.55,276.48,276.44,277.04,153886,426.33,2257, 90847,59.04,287.68,2024-09-27,202.89,2023-10-26
NIFTY50ADD,EQ,2024-10-03,266.51,266.52,266.52,260.61,262.27,262.03,262.62,39032,102.5,975, 27933,71.56,275.64,2024-09-30,192.76,2023-10-26
NIFTYBEES,EQ,2024-10-03,288.27,286.48,286.97,282.05,282.85,282.69,283.83,14022327,39799.87,192603, 11865277,84.62,293.99,2024-09-30,208.36,2023-10-26
NIFTYBETF,EQ,2024-10-03,260.5,260.36,273.52,255.03,261.0,257.69,257.35,10567,27.19,309, 9246,87.5,267.0,2024-09-26,215.04,2024-01-30
NIFTYETF,EQ,2024-10-03,275.01,273.54,273.54,269.04,269.42,269.28,270.74,831332,2250.72,6028, 753055,90.58,283.8,2024-09-27,198.94,2023-10-26
NIFTYIETF,EQ,2024-10-03,286.7,295.3,295.3,280.6,281.9,280.84,282.23,1271800,3589.42,14054, 903529,71.04,294.1,2024-09-23,224.95,2023-12-21
NIFTYQLITY,EQ,2024-10-03,23.95,25.05,25.05,23.45,23.94,23.64,23.64,210516,49.77,2440, 203665,96.75,25.1,2024-09-17,15.99,2023-10-26
NIITLTD,EQ,2024-10-03,169.64,167.79,169.68,163.66,165.0,164.58,166.3,1127972,1875.82,7672, 567560,50.32,203.9,2024-09-05,90.55,2024-06-04
NIITMTS,EQ,2024-10-03,503.2,508.0,508.0,485.1,492.55,494.5,492.81,56365,277.77,2833, 37254,66.09,576.9,2024-03-07,342.3,2023-10-26
NILAINFRA,EQ,2024-10-03,13.03,12.71,13.44,12.7,12.89,12.76,12.93,964852,124.77,2416, 499045,51.72,17.32,2024-08-26,5.6,2023-10-26
NILKAMAL,EQ,2024-10-03,1902.25,1890.25,1913.9,1880.0,1882.0,1887.75,1891.06,6380,120.65,1103, 4771,74.78,2460.0,2023-10-23,1690.0,2024-03-28
NINSYS,EQ,2024-10-03,589.2,573.0,587.9,569.8,576.0,575.4,576.78,17042,98.29,1684, 8273,48.54,690.9,2024-09-17,308.0,2023-10-26
NIPPOBATRY,EQ,2024-10-03,570.95,571.0,573.8,560.05,566.7,562.2,564.74,4703,26.56,675, 3058,65.02,857.8,2023-12-27,490.0,2023-10-09
NITCO,EQ,2024-10-03,83.45,82.9,84.98,81.56,83.07,82.1,82.81,309220,256.08,2109, 213140,68.93,94.7,2024-08-26,18.0,2023-10-26
NITINSPIN,EQ,2024-10-03,380.05,379.95,386.95,367.55,373.7,375.2,374.61,112018,419.64,4706, 66259,59.15,474.0,2024-08-07,260.5,2023-10-26
NITIRAJ,EQ,2024-10-03,255.25,250.0,254.0,243.25,251.0,253.5,252.08,6425,16.2,194, 4713,73.35,303.0,2024-07-18,103.55,2023-10-06
NKIND,EQ,2024-10-03,52.14,51.15,51.97,50.1,50.11,50.24,50.99,853,0.43,44, 607,71.16,94.4,2023-10-23,35.05,2023-10-06
NLCINDIA,EQ,2024-10-03,289.1,280.0,296.8,279.05,283.0,282.95,288.87,6450713,18634.06,84726, 1862334,28.87,311.8,2024-07-16,116.8,2023-10-26
NMDC,EQ,2024-10-03,244.53,238.13,245.4,236.74,239.0,239.4,241.28,15024610,36252.1,97454, 5887638,39.19,286.35,2024-05-21,140.65,2023-10-09
NOCIL,EQ,2024-10-03,291.35,285.0,294.65,284.3,289.95,289.15,290.3,584616,1697.16,15011, 272207,46.56,336.0,2024-08-01,210.3,2023-10-26
NORTHARC,EQ,2024-10-03,306.3,297.2,303.0,292.0,293.0,293.45,296.88,1079053,3203.47,23109, 554334,51.37,350.0,2024-09-24,295.05,2024-09-30
NPBET,EQ,2024-10-03,285.64,297.95,297.95,266.68,277.5,273.77,271.55,28281,76.8,855, 16132,57.04,299.0,2024-10-01,224.35,2023-10-26
NRAIL,EQ,2024-10-03,361.95,356.5,367.35,352.0,352.0,352.45,357.54,8344,29.83,661, 5439,65.18,548.0,2024-06-24,330.1,2023-10-25
NRBBEARING,EQ,2024-10-03,299.75,299.75,301.5,292.55,292.8,293.5,296.36,128684,381.37,8433, 86599,67.3,401.55,2024-01-03,245.15,2023-10-26
NRL,EQ,2024-10-03,118.55,113.55,118.55,111.0,112.98,111.83,113.57,478273,543.16,4070, 285970,59.79,129.11,2024-09-06,57.37,2023-11-09
NSIL,EQ,2024-10-03,5047.95,5100.0,5125.0,4920.0,4995.0,5010.45,5015.43,24900,1248.84,4506, 15675,62.95,5099.65,2024-10-01,2350.5,2023-10-26
NSLNISP,EQ,2024-10-03,54.19,52.61,53.57,52.45,52.59,52.58,52.94,5059361,2678.3,22806, 2121350,41.93,73.7,2024-02-05,39.15,2023-11-02
NTPC,EQ,2024-10-03,440.1,432.0,442.5,432.0,435.35,435.35,437.12,13563784,59290.52,265337, 7785138,57.4,448.45,2024-09-30,227.75,2023-10-26
NUCLEUS,EQ,2024-10-03,1238.65,1235.0,1241.9,1229.0,1236.0,1234.8,1233.44,19273,237.72,1758, 13906,72.15,1822.95,2024-01-20,974.65,2023-10-04
NURECA,EQ,2024-10-03,360.15,357.15,362.0,331.0,334.0,336.2,345.41,46896,161.99,1825, 30886,65.86,468.8,2023-12-26,240.0,2024-06-04
NUVAMA,EQ,2024-10-03,6520.05,6474.0,6474.0,6132.05,6205.0,6168.95,6252.72,293346,18342.11,48474, 154210,52.57,7100.0,2024-09-24,2100.0,2023-10-05
NUVOCO,EQ,2024-10-03,360.7,353.0,359.9,353.0,357.1,357.0,356.9,188872,674.08,11786, 110317,58.41,398.0,2023-12-27,291.3,2024-03-13
NV20,EQ,2024-10-03,164.01,163.98,165.02,160.73,162.52,164.14,163.16,26746,43.64,621, 14529,54.32,167.1,2024-09-02,131.11,2024-04-19
NV20BEES,EQ,2024-10-03,166.39,171.4,171.4,162.9,164.5,165.45,164.85,23036,37.98,821, 19300,83.78,169.5,2024-09-26,112.2,2023-10-30
NV20IETF,EQ,2024-10-03,16.21,16.7,16.75,15.99,16.2,16.06,16.05,2162140,346.93,7426, 1530107,70.77,17.11,2024-10-01,12.32,2024-01-09
NYKAA,EQ,2024-10-03,197.34,195.6,196.5,193.05,194.9,194.96,194.87,3214801,6264.61,44854, 1746695,54.33,229.8,2024-08-23,136.5,2023-10-25
OAL,EQ,2024-10-03,519.2,519.0,523.6,488.6,500.0,498.95,504.65,21295,107.46,1673, 10851,50.96,564.8,2024-08-19,293.0,2024-03-22
OBCL,EQ,2024-10-03,57.12,57.12,58.79,56.01,56.75,56.63,57.37,70080,40.21,1033, 27288,38.94,79.4,2024-02-05,46.5,2024-03-28
OBEROIRLTY,EQ,2024-10-03,1887.85,1850.0,1885.0,1826.1,1836.35,1845.2,1851.93,650078,12038.98,43659, 325882,50.13,1970.0,2024-09-26,1051.1,2023-10-26
OFSS,EQ,2024-10-03,11442.65,11280.0,11492.9,11060.0,11196.7,11173.75,11212.11,149736,16788.56,28764, 76568,51.14,12619.0,2024-09-17,3868.8,2023-10-26
OIL,EQ,2024-10-03,568.75,574.4,577.0,534.9,540.0,538.8,551.39,7687449,42387.98,156179, 4283290,55.72,767.9,2024-08-30,192.93,2023-10-03
OILIETF,EQ,2024-10-03,13.07,13.13,13.42,12.69,12.93,12.83,12.84,7399549,949.91,10034, 4190409,56.63,14.0,2024-09-03,12.2,2024-08-14
OLAELEC,EQ,2024-10-03,102.62,100.0,102.19,99.0,99.2,99.26,100.25,27994702,28063.53,224077, 10934227,39.06,157.4,2024-08-20,76.0,2024-08-09
OLECTRA,EQ,2024-10-03,1749.65,1724.85,1770.0,1689.15,1708.0,1710.85,1728.24,983981,17005.57,54987, 369614,37.56,2221.95,2024-02-22,1018.0,2023-10-26
OMAXAUTO,EQ,2024-10-03,129.18,129.18,129.65,122.72,122.72,122.72,124.04,35402,43.91,878, 27263,77.01,168.0,2024-06-20,52.65,2023-10-26
OMINFRAL,EQ,2024-10-03,170.42,168.51,172.9,166.51,167.13,168.26,169.26,111412,188.58,1762, 72920,65.45,227.9,2024-08-02,86.85,2023-10-10
ONEPOINT,EQ,2024-10-03,71.66,69.51,70.49,67.55,68.25,68.18,69.19,1068789,739.48,6915, 633976,59.32,77.5,2024-08-27,31.4,2023-10-31
ONGC,EQ,2024-10-03,291.95,295.0,298.0,290.55,293.0,292.05,294.0,28124665,82685.79,229311, 10525782,37.43,345.0,2024-08-13,179.9,2023-10-26
ONMOBILE,EQ,2024-10-03,83.11,82.0,82.18,79.0,79.25,79.54,80.44,625700,503.3,5228, 356641,57.0,128.4,2023-10-20,59.55,2024-03-28
